location,date,avg,median,high,low,std,obs
PEPCO,2022-11-28,60.18999720833333,59.7939705,92.857753,43.95913,13.742967770274321,24
PEPCO,2022-11-29,59.35935941666667,53.332934,92.33093,46.871084,14.218176243804878,24
PEPCO,2022-11-30,57.447986541666666,59.717532500000004,93.607071,39.215569,13.613986096752704,24
PEPCO,2022-12-01,72.33047854166666,68.8924935,121.681331,53.870801,18.495209984029106,24
PEPCO,2022-12-02,60.497808625000005,55.3060605,109.068418,43.022045,16.380058241659384,24
PEPCO,2022-12-03,47.23843720833333,45.0165735,73.345265,37.477658,7.8106133708905885,24
PEPCO,2022-12-04,51.560352375,49.118106499999996,79.414195,42.140955,8.222086844280623,24
PEPCO,2022-12-05,64.30325841666667,59.800411499999996,109.40343,47.195597,15.25464681537236,24
PEPCO,2022-12-06,59.920330375,58.6066735,76.95851,44.182482,9.338042653306832,24
PEPCO,2022-12-07,56.318918958333335,58.443148,76.204196,38.254333,12.193610368315058,24
PEPCO,2022-12-08,56.255728291666664,59.053475500000005,85.805479,36.273635,13.804453286897306,24
PEPCO,2022-12-09,58.6561335,57.984629,93.255249,38.702199,14.560452291318484,24
PEPCO,2022-12-10,58.30222575,55.716835,80.775196,46.298351,9.688531846812582,24
PEPCO,2022-12-11,54.35027304166667,51.634934,80.369678,44.033491,8.617717809798448,24
PEPCO,2022-12-12,65.67348604166666,62.030757,112.462809,46.943512,16.105033772349536,24
PEPCO,2022-12-13,79.30651920833334,71.45745149999999,125.265134,58.491251,20.070204797361622,24
PEPCO,2022-12-14,93.59327845833333,85.290874,144.902931,72.214192,21.65715311174232,24
PEPCO,2022-12-15,86.45108441666667,82.55004,111.159019,73.514802,12.43834388522589,24
PEPCO,2022-12-16,74.83811558333333,70.264944,104.107243,59.445028,12.995026960577176,24
PEPCO,2022-12-17,74.03029845833333,68.407398,126.084463,58.36229,15.750285403559223,24
PEPCO,2022-12-18,83.73374195833334,74.3468045,135.279551,69.542282,17.366368169233084,24
PEPCO,2022-12-19,101.60362225,93.45662200000001,179.79527,73.666016,24.89157029222612,24
PEPCO,2022-12-20,95.10543029166666,90.18130450000001,157.546108,70.105778,20.26756671635274,24
PEPCO,2022-12-21,77.72434954166667,73.5479995,122.78328,59.204395,15.670117566321977,24
PEPCO,2022-12-22,65.41508391666666,66.9372915,77.351508,51.626128,8.336942182876138,24
PEPCO,2022-12-23,110.81280458333333,71.982789,281.046458,42.045897,79.66937249930567,24
PEPCO,2022-12-24,278.02911416666666,285.248764,350.560542,197.038254,43.81103841540757,24
PEPCO,2022-12-25,347.173722875,346.789109,492.956176,228.774207,72.50816238503442,24
PEPCO,2022-12-26,308.167371375,293.41256050000004,471.070052,209.127724,78.1408989837971,24
PEPCO,2022-12-27,225.29843391666668,215.628644,342.604531,166.089914,46.13705518316363,24
PEPCO,2022-12-28,124.84735179166667,93.05408750000001,256.365974,56.312725,69.89183790795391,24
PEPCO,2022-12-29,56.743132333333335,54.69973,81.966769,39.694688,13.961053277123973,24
PEPCO,2022-12-30,44.67129716666667,42.1856955,55.585829,36.840979,6.580939133622472,24
PEPCO,2022-12-31,36.604716,35.6085765,56.001778,28.913742,6.474127083094064,24
PEPCO,2023-01-01,28.569571416666665,27.9508005,41.806404,22.690421,4.870670907009127,24
PEPCO,2023-01-02,28.19433175,28.9922995,34.838847,22.197326,3.5352862340374536,24
PEPCO,2023-01-03,29.848286083333335,31.321168,39.707762,20.822957,5.861687400576966,24
PEPCO,2023-01-04,36.065013875,37.8956505,49.546442,23.157241,8.760793234406332,24
PEPCO,2023-01-05,40.11858541666667,38.331810000000004,63.69486,26.607356,9.772758049076861,24
PEPCO,2023-01-06,42.73789925,40.66599050000001,67.017711,30.990006,8.928174472127528,24
PEPCO,2023-01-07,43.890515125,40.5562565,56.868123,37.119002,5.971096616979893,24
PEPCO,2023-01-08,44.040139708333335,41.200993499999996,62.810267,37.501225,6.657610565762578,24
PEPCO,2023-01-09,43.81570529166667,41.159305,62.387162,31.555369,9.700960614109917,24
PEPCO,2023-01-10,50.296899125,45.3371555,98.120615,36.266664,14.728961362614829,24
PEPCO,2023-01-11,50.72010675000001,47.894383000000005,98.19006,39.569073,13.479185773126744,24
PEPCO,2023-01-12,38.997358125,39.8517265,53.340859,29.591099,7.046834913826757,24
PEPCO,2023-01-13,41.57333091666667,44.409287500000005,65.993212,25.48147,11.238490225279703,24
PEPCO,2023-01-14,48.19715491666667,46.4823795,73.994397,38.107477,9.400647973155383,24
PEPCO,2023-01-15,47.42586104166667,48.621593000000004,61.518319,31.882248,8.981205095079746,24
PEPCO,2023-01-16,49.455944249999995,45.072891,87.488493,39.13954,12.134166450734265,24
PEPCO,2023-01-17,45.749841583333335,43.949324000000004,63.979206,37.060567,7.6478325082574985,24
PEPCO,2023-01-18,43.90352841666667,41.690484,64.391299,32.332654,8.56162825445008,24
PEPCO,2023-01-19,34.68166566666667,34.6086255,41.985754,26.586423,5.1701325493267385,24
PEPCO,2023-01-20,36.58231379166667,39.0120225,54.879151,22.905644,9.708058036635508,24
PEPCO,2023-01-21,41.083831124999996,39.812193,53.406423,33.638338,6.575378612698249,24
PEPCO,2023-01-22,40.042155083333334,41.580588,52.31509,30.183919,6.642595705665713,24
PEPCO,2023-01-23,43.16110020833333,41.4503815,60.534932,31.63756,9.181576207961541,24
PEPCO,2023-01-24,45.58354666666667,43.266907,85.860904,31.267133,12.718503644464862,24
PEPCO,2023-01-25,43.80610195833333,45.141741499999995,56.55955,31.706509,7.765477021870182,24
PEPCO,2023-01-26,36.15429545833333,37.3171495,47.750846,24.157763,7.545514364814829,24
PEPCO,2023-01-27,35.85185845833333,32.9535355,63.921364,26.220749,9.099856379382132,24
PEPCO,2023-01-28,30.206079458333335,29.212688,39.131721,24.308419,4.763055278592804,24
PEPCO,2023-01-29,26.420911291666666,25.881715999999997,38.199981,21.391615,4.382232526861112,24
PEPCO,2023-01-30,39.469774875,41.3834415,61.338926,21.750439,13.109158079491811,24
PEPCO,2023-01-31,45.62960570833334,45.6179075,61.954028,29.277142,10.050230170885868,24
PEPCO,2023-02-01,43.82364225,43.510395,57.39695,32.220504,8.349793656110142,24
PEPCO,2023-02-02,45.64471758333334,44.1263555,68.443133,35.990637,8.449036270546738,24
PEPCO,2023-02-03,77.75622812499999,59.143026500000005,235.525065,33.376257,52.902524939139326,24
PEPCO,2023-02-04,122.00771654166665,120.8406635,247.532527,35.919173,65.52018274198218,24
PEPCO,2023-02-05,39.2074775,36.333894,75.136282,27.554126,13.163091057453165,24
PEPCO,2023-02-06,30.60539675,30.420171,47.306503,23.910235,6.24027366723433,24
PEPCO,2023-02-07,28.473628125,26.0320815,44.760394,23.15843,5.856842767149752,24
PEPCO,2023-02-08,29.08856929166667,28.355024999999998,38.77613,22.870598,4.783966784117718,24
PEPCO,2023-02-09,25.377571916666668,24.673924,31.085191,20.479576,3.21162416858534,24
PEPCO,2023-02-10,27.222814083333333,27.539695000000002,37.284107,18.388744,6.138722159847182,24
PEPCO,2023-02-11,27.44874095833333,25.7403595,38.35351,22.091456,4.725611454666953,24
PEPCO,2023-02-12,29.777431458333336,30.387300500000002,36.720285,22.642306,4.962902809831815,24
PEPCO,2023-02-13,28.45984725,25.1038185,48.059131,20.604756,8.21678116684041,24
PEPCO,2023-02-14,26.505486708333333,23.152703,48.037335,20.161089,7.745387758905499,24
PEPCO,2023-02-15,24.140938333333334,22.182164999999998,40.261976,16.963158,6.130626133915854,24
PEPCO,2023-02-16,27.074954166666668,28.777089,34.437065,17.750334,5.513638119520016,24
PEPCO,2023-02-17,30.871181791666668,31.921575500000003,49.589228,17.996085,9.415137311680471,24
PEPCO,2023-02-18,30.306492708333334,29.1518545,44.764967,19.381264,7.8066624633484345,24
PEPCO,2023-02-19,23.837025875,22.213540000000002,32.454939,19.069614,3.912019540695933,24
PEPCO,2023-02-20,28.448494874999998,27.0416475,42.300369,19.347387,7.205576343155836,24
PEPCO,2023-02-21,27.069612208333336,26.9329765,47.469514,16.817125,7.507029492700349,24
PEPCO,2023-02-22,28.58161745833333,29.584535000000002,41.147071,19.460834,6.103687546799095,24
PEPCO,2023-02-23,26.73000783333333,26.897526999999997,39.898413,18.864996,5.760998895892604,24
PEPCO,2023-02-24,29.406814416666666,31.469559,41.399725,18.157174,7.546603113161738,24
PEPCO,2023-02-25,33.028195375,32.042528000000004,40.332945,26.723356,4.3086076185382165,24
PEPCO,2023-02-26,26.956200541666664,25.864215,37.182286,20.782074,4.7046690003599245,24
PEPCO,2023-02-27,27.786180791666666,28.548102999999998,37.338004,20.166577,4.910025700471327,24
PEPCO,2023-02-28,29.795579375,28.9832925,40.585814,21.627588,6.187821541421987,24
PEPCO,2023-03-01,28.853932333333333,27.5228725,43.994302,22.041323,6.097624319572157,24
PEPCO,2023-03-02,31.960245083333334,31.931082,43.543095,21.398687,7.894627227448427,24
PEPCO,2023-03-03,31.350877125,34.7549505,39.384286,20.660179,6.69237646810655,24
PEPCO,2023-03-04,31.38413125,30.269209,41.270845,24.084315,4.6777726997938505,24
PEPCO,2023-03-05,29.595523791666665,28.708965,42.478229,22.997762,5.132939907046466,24
PEPCO,2023-03-06,34.251412083333335,34.011574499999995,52.655921,25.006651,7.519191940114922,24
PEPCO,2023-03-07,34.688102791666665,33.372279500000005,52.010582,24.925116,7.2402065124681965,24
PEPCO,2023-03-08,37.26043191666667,33.284175000000005,70.544764,27.513074,10.489871387792322,24
PEPCO,2023-03-09,34.49123329166667,32.0467845,60.777182,27.101688,8.074016616165306,24
PEPCO,2023-03-10,36.098079375000005,38.6592635,44.035476,24.763515,6.773277354564795,24
PEPCO,2023-03-11,29.904511375,29.210853999999998,41.330433,23.485418,5.042024897628325,24
PEPCO,2023-03-12,29.476168291666667,29.734702,37.462705,25.209505,3.0644035220908092,24
PEPCO,2023-03-13,34.01353520833333,32.5781805,48.358363,24.600859,7.189756888287035,24
PEPCO,2023-03-14,39.000294458333336,35.819127,75.907495,27.159212,11.715519717229597,24
PEPCO,2023-03-15,39.08925479166667,33.535707,92.621708,24.349779,17.004558317726957,24
PEPCO,2023-03-16,32.221624541666664,27.519011499999998,80.072776,22.834729,13.140345586014055,24
PEPCO,2023-03-17,27.7108425,28.9978355,34.822095,19.417354,4.894776056718187,24
PEPCO,2023-03-18,26.786923208333334,24.676047500000003,39.791698,22.15129,4.474520367687712,24
PEPCO,2023-03-19,32.611636749999995,30.524846,49.785523,23.841556,7.55101653471572,24
PEPCO,2023-03-20,42.68159275,33.9064725,135.638477,23.074434,26.60709811417742,24
PEPCO,2023-03-21,37.13323345833333,30.549167,111.686999,21.441661,20.888354747866916,24
PEPCO,2023-03-22,28.443439541666667,28.0614955,36.795728,20.682322,4.943071058083961,24
PEPCO,2023-03-23,25.47130195833333,27.456874,33.473019,17.300183,5.186910305852111,24
PEPCO,2023-03-24,23.979063541666665,24.5335015,33.358517,16.066466,4.8267984583538786,24
PEPCO,2023-03-25,22.269328166666668,21.025598000000002,31.533711,17.548203,3.519436898799884,24
PEPCO,2023-03-26,24.46310916666667,23.443688,38.820464,19.930679,4.5381733983893415,24
PEPCO,2023-03-27,31.39701445833333,32.9549705,46.337124,20.1484,7.058057900770272,24
PEPCO,2023-03-28,30.471407833333334,29.167882499999997,47.622566,21.652435,7.3640392724485855,24
PEPCO,2023-03-29,26.58816566666667,24.671668500000003,43.44963,20.722232,6.486648774560267,24
PEPCO,2023-03-30,29.115112416666665,26.2230135,52.640425,22.78943,7.874509815306575,24
PEPCO,2023-03-31,26.864909375,24.976112,43.790761,20.9796,5.752878752840671,24
PEPCO,2023-04-01,23.671524625,22.825519999999997,36.432486,17.94041,4.314787974201694,24
PEPCO,2023-04-02,27.202055333333334,27.006376500000002,38.951759,19.66978,5.423860537270492,24
PEPCO,2023-04-03,32.42977366666667,32.388408999999996,56.87633,22.67949,7.8873970258142805,24
PEPCO,2023-04-04,29.708351249999996,29.766692499999998,42.927057,20.724616,5.942903780489359,24
PEPCO,2023-04-05,36.334713125,33.750901,65.289611,20.180341,12.796826932164056,24
PEPCO,2023-04-06,33.89845295833333,34.8474205,55.981455,21.518197,7.901189480966607,24
PEPCO,2023-04-07,28.338479916666667,29.301336499999998,35.922379,20.911672,4.400123891654326,24
PEPCO,2023-04-08,27.68520420833333,26.8578495,32.957267,24.835614,2.4477238574515825,24
PEPCO,2023-04-09,26.831172,27.498601999999998,36.277045,20.390578,4.3821018441376225,24
PEPCO,2023-04-10,37.577211291666664,31.449552500000003,86.081289,26.256735,15.71669228266867,24
PEPCO,2023-04-11,32.235157875,28.6399645,54.584222,24.483906,9.405562238919988,24
PEPCO,2023-04-12,30.135646124999997,27.393829500000002,56.140486,17.296709,10.25383208462524,24
PEPCO,2023-04-13,37.79621933333333,30.1468815,79.680997,16.480681,19.851127703826045,24
PEPCO,2023-04-14,34.72904379166666,32.7319255,68.594175,18.380442,12.392811565595046,24
PEPCO,2023-04-15,29.809351833333334,29.859766,40.794148,21.729823,5.991464908474815,24
PEPCO,2023-04-16,29.322411916666667,25.545054999999998,52.65607,17.720881,10.683512961419215,24
PEPCO,2023-04-17,30.92628433333333,32.0118435,54.331251,18.812708,8.295439875493088,24
PEPCO,2023-04-18,32.29402829166667,30.8867275,55.286339,22.277804,8.324854122453441,24
PEPCO,2023-04-19,32.637955416666664,28.6011945,61.55888,24.500554,8.56748821283894,24
PEPCO,2023-04-20,43.06862829166667,34.4400785,91.420451,21.181463,21.916244319867275,24
PEPCO,2023-04-21,49.993231125,37.1059405,106.78655,23.263666,26.66843655490975,24
PEPCO,2023-04-22,31.980363458333333,29.375224000000003,72.281084,25.344351,9.470776071377419,24
PEPCO,2023-04-23,30.709197125000003,28.897085500000003,44.36825,26.166771,5.08719350165892,24
PEPCO,2023-04-24,44.66244745833333,42.117542,75.755212,30.501204,12.203177897609008,24
PEPCO,2023-04-25,44.35169779166667,39.577866,79.348504,33.423903,12.741271441081063,24
PEPCO,2023-04-26,44.14999375,44.3746805,66.987964,33.796861,7.9578566639311665,24
PEPCO,2023-04-27,39.11309466666667,37.684745,55.509735,30.067532,7.259717638403687,24
PEPCO,2023-04-28,41.052704166666665,41.926879,54.307067,26.701744,9.21315395369273,24
PEPCO,2023-04-29,31.948639083333333,30.7252065,44.515936,27.101986,4.275422026725663,24
PEPCO,2023-04-30,27.474138791666665,26.743964499999997,42.673336,21.314266,5.76274329980765,24
PEPCO,2023-05-01,32.003791625,34.0270035,42.830237,20.897366,6.097245438496383,24
PEPCO,2023-05-02,33.8411005,33.777970999999994,52.266258,25.914306,5.604231080349856,24
PEPCO,2023-05-03,38.03089816666667,38.56604,49.385093,28.31889,5.833210783069533,24
PEPCO,2023-05-04,39.059153375,37.186834000000005,52.675716,31.482512,6.316100065767178,24
PEPCO,2023-05-05,33.489211708333336,33.080369000000005,47.924239,26.161229,4.988082740923353,24
PEPCO,2023-05-06,29.736666416666665,28.099113,39.423728,22.480297,4.8240099667203795,24
PEPCO,2023-05-07,34.780297624999996,31.6204195,58.61448,20.615472,12.223380225413734,24
PEPCO,2023-05-08,47.31391020833333,46.5519805,76.688728,24.840149,14.44636982183034,24
PEPCO,2023-05-09,42.58164720833333,44.8781135,52.809346,26.863323,8.548247509787958,24
PEPCO,2023-05-10,41.143872916666666,39.593183499999995,55.321127,26.834768,8.657848668886311,24
PEPCO,2023-05-11,42.47779670833334,37.464912,76.436959,22.458569,16.21860252752616,24
PEPCO,2023-05-12,49.880969875,44.658752,97.173177,24.834351,21.20074245320727,24
PEPCO,2023-05-13,41.08658275,43.3328015,63.930023,26.940858,10.337271982999402,24
PEPCO,2023-05-14,30.057606958333334,29.9439865,50.508645,19.683672,8.27428467877474,24
PEPCO,2023-05-15,38.05377754166667,38.3543605,54.563244,20.483745,10.917224485262324,24
PEPCO,2023-05-16,35.938607166666664,35.804272499999996,54.879169,18.271681,10.454142907877044,24
PEPCO,2023-05-17,32.05125295833333,30.890690499999998,50.576552,17.120892,9.585609459261363,24
PEPCO,2023-05-18,32.78127808333333,32.8033935,48.879522,18.89562,9.338637925375311,24
PEPCO,2023-05-19,30.924139791666665,30.915681,48.362179,16.358845,8.928556807003696,24
PEPCO,2023-05-20,28.164012833333334,27.627181999999998,42.894199,17.023133,8.62183719322596,24
PEPCO,2023-05-21,28.612658375,24.3530205,52.061013,16.94096,10.964728995182048,24
PEPCO,2023-05-22,35.88689791666667,31.259211999999998,75.674942,15.036369,17.711624282044813,24
PEPCO,2023-05-23,37.44339041666667,33.795753,74.579951,17.768806,16.664446179754524,24
PEPCO,2023-05-24,34.98745783333333,31.860435000000003,62.014981,18.617238,12.928132809596974,24
PEPCO,2023-05-25,27.04610691666667,26.86044,48.569526,15.279418,7.899992582728852,24
PEPCO,2023-05-26,24.849994125,24.503839499999998,38.226261,16.250388,5.4308549762733875,24
PEPCO,2023-05-27,20.610517875,19.499153999999997,28.627668,13.778419,4.939518126751631,24
PEPCO,2023-05-28,19.106647,18.113889,30.902894,11.752661,6.532260504630492,24
PEPCO,2023-05-29,24.305831291666667,22.409621,45.515158,12.133188,11.219537244706196,24
PEPCO,2023-05-30,34.463060041666665,33.536308,72.009762,11.619056,18.51232964617889,24
PEPCO,2023-05-31,38.3116195,34.186541500000004,80.138178,12.637151,20.61246970747536,24
PEPCO,2023-06-01,43.97881908333333,36.056905,100.915509,16.085916,25.242642687821544,24
PEPCO,2023-06-02,46.875085500000004,36.201025,112.486472,15.974045,29.46688713811477,24
PEPCO,2023-06-03,33.3221,31.62928,58.424353,15.152762,15.233696938852718,24
PEPCO,2023-06-04,24.086426083333333,21.6738315,41.62901,12.752137,9.841798736063309,24
PEPCO,2023-06-05,30.180529375000003,26.2410575,59.805878,13.579457,14.094274990225363,24
PEPCO,2023-06-06,37.521439208333334,32.929873,84.747368,14.419125,20.734167652021718,24
PEPCO,2023-06-07,30.331011458333336,28.4730525,49.466458,15.151587,11.066904964229293,24
PEPCO,2023-06-08,27.582313416666665,26.2975955,43.126048,14.201523,9.495603110212093,24
PEPCO,2023-06-09,27.533903791666663,26.3767225,42.318523,14.126314,9.356230399738706,24
PEPCO,2023-06-10,26.22678270833333,21.422154499999998,50.081408,13.847371,11.713944928541327,24
PEPCO,2023-06-11,28.611249166666667,21.478504,71.404102,10.709107,19.000109931784106,24
PEPCO,2023-06-12,24.83387445833333,25.1024815,39.818956,13.252292,7.528900606011061,24
PEPCO,2023-06-13,23.867461541666668,22.207409,38.030308,12.538954,8.274466981318787,24
PEPCO,2023-06-14,29.41194,28.691384,47.888987,15.194645,10.320640190105962,24
PEPCO,2023-06-15,29.874396166666667,27.803321,48.094706,13.888044,12.371422810549207,24
PEPCO,2023-06-16,27.991604541666664,28.1790565,40.92817,15.208483,8.649726760741158,24
PEPCO,2023-06-17,27.864222333333334,25.167827,48.521997,16.395303,10.866880362083107,24
PEPCO,2023-06-18,28.347240875,22.9060805,56.285693,13.476711,14.251442985591602,24
PEPCO,2023-06-19,35.89930716666667,29.553942499999998,74.957113,15.182815,19.65456052880342,24
PEPCO,2023-06-20,31.919516208333334,31.43608,53.000274,15.32133,12.055039704143642,24
PEPCO,2023-06-21,29.807057791666665,30.7461625,46.716146,14.788898,10.41534623460551,24
PEPCO,2023-06-22,28.165266583333334,31.466973000000003,40.978354,13.651938,8.975231609359883,24
PEPCO,2023-06-23,30.50758675,32.154292,48.561656,14.685958,10.914730732671213,24
PEPCO,2023-06-24,30.672838166666665,29.199188,53.651804,15.145721,12.876359439884215,24
PEPCO,2023-06-25,33.11387379166667,28.7977715,67.111868,13.585778,16.97540008257958,24
PEPCO,2023-06-26,37.76991641666667,35.234545499999996,74.894177,14.190372,19.445825264860343,24
PEPCO,2023-06-27,34.115127,32.1577295,60.739533,15.55196,14.289979597308252,24
PEPCO,2023-06-28,33.66298616666666,30.2146445,65.845367,15.050724,15.025600510457627,24
PEPCO,2023-06-29,38.34567058333334,30.362112500000002,86.132788,15.877118,21.47841843349258,24
PEPCO,2023-06-30,39.637205125,34.93932100000001,78.25989,16.712151,19.281799881748597,24
PEPCO,2023-07-01,33.588327875,32.428247,53.983491,18.825885,11.344673225182836,24
PEPCO,2023-07-02,32.22738745833333,31.827371,51.531087,16.708457,11.77559401335402,24
PEPCO,2023-07-03,37.0096535,34.1486005,70.419261,16.990463,15.896327336644841,24
PEPCO,2023-07-04,36.45130558333333,33.0154855,71.445605,16.516248,17.322214707219253,24
PEPCO,2023-07-05,42.36127441666667,36.3328395,85.678339,16.906627,21.404363430088782,24
PEPCO,2023-07-06,37.96451583333333,34.4671345,65.891495,17.152,15.146080168078813,24
PEPCO,2023-07-07,40.359654791666664,36.011497,75.248153,19.134309,17.763894447565356,24
PEPCO,2023-07-08,34.59203995833334,33.939246999999995,58.88393,16.832463,13.543275208041866,24
PEPCO,2023-07-09,29.827187749999997,30.513621,43.600142,15.699634,9.617942065189617,24
PEPCO,2023-07-10,37.403982,31.998781,84.939675,15.328946,20.30158050326539,24
PEPCO,2023-07-11,39.433766166666665,35.981052500000004,84.54379,14.694484,21.320258691822033,24
PEPCO,2023-07-12,42.43899245833333,35.5822795,92.268894,14.421916,24.67663234318026,24
PEPCO,2023-07-13,47.87635516666666,37.096475999999996,105.425231,17.311657,28.335956165580622,24
PEPCO,2023-07-14,43.57195625,37.6158085,88.36599,16.160268,21.785786221589056,24
PEPCO,2023-07-15,37.659870958333336,35.507383,65.383425,17.652037,14.871090198250096,24
PEPCO,2023-07-16,34.749642791666666,32.6154905,65.287064,16.148811,15.581836885441254,24
PEPCO,2023-07-17,41.33254229166667,35.509415000000004,85.964121,14.891849,21.790955804275633,24
PEPCO,2023-07-18,37.36742225,34.5890995,70.270092,13.978419,18.15757148560412,24
PEPCO,2023-07-19,35.723876958333335,33.159894,64.029707,15.555708,15.11064050096494,24
PEPCO,2023-07-20,37.05975925,36.7207465,58.592465,16.149232,14.140074243716624,24
PEPCO,2023-07-21,36.426501875,33.991173,63.867442,15.450509,15.02066306844727,24
PEPCO,2023-07-22,34.113552625000004,32.282518,57.340382,17.126291,13.130649159766461,24
PEPCO,2023-07-23,33.31401320833333,30.513810999999997,68.538302,12.69362,18.168223739645683,24
PEPCO,2023-07-24,41.099048333333336,39.096312,81.433692,14.504495,20.277094369186102,24
PEPCO,2023-07-25,41.585198041666665,37.719221000000005,88.589525,13.90924,22.63281000653328,24
PEPCO,2023-07-26,43.37071533333333,36.0942395,100.777878,15.275078,26.604634030452576,24
PEPCO,2023-07-27,100.00698849999999,45.70949,315.180635,20.344963,101.79882958141394,24
PEPCO,2023-07-28,103.46207429166667,53.5063765,322.897434,19.163628,101.58333253781458,24
PEPCO,2023-07-29,47.276280875,42.5765295,85.443061,22.224985,21.986917254961046,24
PEPCO,2023-07-30,33.84345445833333,32.391248499999996,53.437077,18.184084,12.260693485509037,24
PEPCO,2023-07-31,32.51328108333333,32.158514,54.474222,15.845831,12.250503696339287,24
PEPCO,2023-08-01,36.724924375,31.952039999999997,72.238201,17.006025,16.386853152997475,24
PEPCO,2023-08-02,32.159171416666666,31.206265000000002,58.575063,16.083986,12.945208977155895,24
PEPCO,2023-08-03,34.58497675,31.807510999999998,63.445603,15.756156,14.633483332670178,24
PEPCO,2023-08-04,34.722920208333335,34.259721,57.055504,16.445629,11.960304874186498,24
PEPCO,2023-08-05,31.20226025,30.701110999999997,55.493205,17.057845,11.678703351135361,24
PEPCO,2023-08-06,32.81014679166667,29.469575499999998,61.600246,15.311788,14.586312778029855,24
PEPCO,2023-08-07,38.96253575,32.6981915,70.174328,17.31064,16.150761296574434,24
PEPCO,2023-08-08,33.068541125,30.898552000000002,56.955056,16.200373,12.504418057684461,24
PEPCO,2023-08-09,34.28609904166667,30.952738500000002,60.847979,16.803197,14.302172842459774,24
PEPCO,2023-08-10,36.98203908333333,34.706768999999994,54.69202,19.755934,10.603525648753516,24
PEPCO,2023-08-11,38.59706516666667,37.16119449999999,67.519934,17.759904,15.436140717443637,24
PEPCO,2023-08-12,41.828303125,35.9078905,79.827627,19.400422,19.78954263211072,24
PEPCO,2023-08-13,42.77992533333333,37.196232,86.822385,19.718751,21.138927723453328,24
PEPCO,2023-08-14,44.603522625000004,43.0644245,68.642628,21.068453,15.357220673328278,24
PEPCO,2023-08-15,43.62524908333333,40.2610945,77.412581,20.797309,17.626940042839653,24
PEPCO,2023-08-16,35.10403075,33.792322999999996,56.774674,16.507773,12.973636632901,24
PEPCO,2023-08-17,33.317355875,29.968605500000002,58.643831,15.181198,13.88963932383016,24
PEPCO,2023-08-18,29.773735625,28.687722,45.570955,15.587378,9.719832559595158,24
PEPCO,2023-08-19,24.528648041666667,22.19209,43.060656,12.866586,10.709504709988263,24
PEPCO,2023-08-20,29.927328458333335,22.815099500000002,70.366589,9.643891,20.80510704229159,24
PEPCO,2023-08-21,46.23231404166666,35.281028,105.622326,17.264479,27.370181124584434,24
PEPCO,2023-08-22,39.01577891666667,35.6575755,68.03907,18.81095,15.460074613756566,24
PEPCO,2023-08-23,35.83964725,32.644282000000004,61.066014,16.597484,14.129029179677591,24
PEPCO,2023-08-24,36.740423166666666,32.689492,65.509152,16.699012,15.485905826844267,24
PEPCO,2023-08-25,44.629438375,38.1974075,84.475115,23.1966,19.26074047810799,24
PEPCO,2023-08-26,37.710825625,35.1520405,64.889543,18.144563,15.031173576895158,24
PEPCO,2023-08-27,31.669219791666666,28.935187499999998,46.881548,17.50832,10.145444568399096,24
PEPCO,2023-08-28,35.294283375,31.8034845,59.619387,16.81454,12.938048807622229,24
PEPCO,2023-08-29,35.116474833333335,32.099712,60.573627,16.209121,13.058319026012299,24
PEPCO,2023-08-30,33.53234391666667,29.575492500000003,56.259063,17.910489,11.838475880057988,24
PEPCO,2023-08-31,25.61490775,24.37046,38.53857,15.60312,6.398476017164614,24
PEPCO,2023-09-01,23.530514874999998,20.699403500000003,39.431035,13.713913,8.47699629312016,24
PEPCO,2023-09-02,25.540596875000002,22.1498185,47.179642,13.505007,11.80061926021206,24
PEPCO,2023-09-03,31.412997458333333,24.262563,72.9673,12.132943,20.036487394336714,24
PEPCO,2023-09-04,39.19130604166667,32.8024785,90.698907,15.245486,22.673946740576575,24
PEPCO,2023-09-05,49.3498645,34.01965,130.441684,15.643049,34.72581993531055,24
PEPCO,2023-09-06,52.550803583333334,34.0344335,146.537628,17.241542,38.428789634982486,24
PEPCO,2023-09-07,48.09870483333333,36.475609500000004,102.945927,20.286639,27.03403127053872,24
PEPCO,2023-09-08,37.539240041666666,31.5447055,73.568395,17.98588,16.712462414235493,24
PEPCO,2023-09-09,38.23329558333334,32.3069425,69.958098,20.004307,16.63339068333701,24
PEPCO,2023-09-10,36.027650625,33.620844,64.915688,17.940451,15.120134856346077,24
PEPCO,2023-09-11,48.01130383333333,39.492971499999996,107.956486,17.130739,27.0666581171206,24
PEPCO,2023-09-12,49.657708791666664,41.8826795,110.087986,18.758841,27.06636900820161,24
PEPCO,2023-09-13,41.717730833333334,36.853710500000005,78.197089,19.529084,16.726514473399586,24
PEPCO,2023-09-14,36.113369666666664,33.5921,64.107477,19.018326,13.032568930144658,24
PEPCO,2023-09-15,35.598384375,31.947336999999997,69.880413,18.444564,13.806879177853425,24
PEPCO,2023-09-16,34.740536541666664,29.4842345,63.087952,20.896611,12.95860668576471,24
PEPCO,2023-09-17,32.30524183333333,29.6206495,48.277351,20.750141,8.69704085635975,24
PEPCO,2023-09-18,34.30918929166666,32.952732499999996,61.662136,17.27138,11.253602251098405,24
PEPCO,2023-09-19,32.253474833333335,30.8562555,57.104424,18.60288,9.805583789016667,24
PEPCO,2023-09-20,39.11889841666667,33.317588,79.999614,17.53482,18.439226437434122,24
PEPCO,2023-09-21,37.959523833333336,32.6242525,69.531236,22.170714,13.180463377092977,24
